reaction_id	min_flux	max_flux
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00009_GCF_000016525_1_ASM1652v1_genomic_e0	-3.312081	-0.125265
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00023_GCF_000016525_1_ASM1652v1_genomic_e0	-26.038557	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00028_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00030_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00034_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00039_GCF_000016525_1_ASM1652v1_genomic_e0	-2.930180	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00041_GCF_000016525_1_ASM1652v1_genomic_e0	-26.615804	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00051_GCF_000016525_1_ASM1652v1_genomic_e0	-5.365936	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00053_GCF_000016525_1_ASM1652v1_genomic_e0	-26.079114	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00064_GCF_000016525_1_ASM1652v1_genomic_e0	-13.703884	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00098_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00119_GCF_000016525_1_ASM1652v1_genomic_e0	-0.016320	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00129_GCF_000016525_1_ASM1652v1_genomic_e0	-14.544291	7.504423
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00149_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000635	-0.000571
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00156_GCF_000016525_1_ASM1652v1_genomic_e0	-0.130476	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00161_GCF_000016525_1_ASM1652v1_genomic_e0	-12.255347	-0.034120
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00209_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00244_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000270	-0.000243
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00305_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00266_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00540_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd08305_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd10516_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00067_GCF_000016525_1_ASM1652v1_genomic_e0	-39.861718	101.728980
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00092_GCF_000016525_1_ASM1652v1_genomic_e0	-0.621202	3.120916
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00311_GCF_000016525_1_ASM1652v1_genomic_e0	-17.259474	62.245912
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00035_GCF_000016525_1_ASM1652v1_genomic_e0	-40.113392	107.355175
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00971_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00084_GCF_000016525_1_ASM1652v1_genomic_e0	-13.425069	6.649694
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00013_GCF_000016525_1_ASM1652v1_genomic_e0	-94.735258	53.994328
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00063_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01012_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00058_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
