reaction_id	min_flux	max_flux
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00009_GCF_000016525_1_ASM1652v1_genomic_e0	-1.206934	-0.010745
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00023_GCF_000016525_1_ASM1652v1_genomic_e0	-6.264262	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00028_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00030_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00034_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00039_GCF_000016525_1_ASM1652v1_genomic_e0	-36.183067	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00041_GCF_000016525_1_ASM1652v1_genomic_e0	-15.685225	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00051_GCF_000016525_1_ASM1652v1_genomic_e0	-0.911931	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00053_GCF_000016525_1_ASM1652v1_genomic_e0	-6.264262	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00064_GCF_000016525_1_ASM1652v1_genomic_e0	-0.911931	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00098_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00119_GCF_000016525_1_ASM1652v1_genomic_e0	-0.001400	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00129_GCF_000016525_1_ASM1652v1_genomic_e0	-2.619349	5.968944
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00149_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000054	-0.000049
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00156_GCF_000016525_1_ASM1652v1_genomic_e0	-0.011192	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00161_GCF_000016525_1_ASM1652v1_genomic_e0	-0.855678	-0.002927
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00209_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00244_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000023	-0.000021
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00305_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00266_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00540_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd08305_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd10516_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00067_GCF_000016525_1_ASM1652v1_genomic_e0	-32.940709	33.388376
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00092_GCF_000016525_1_ASM1652v1_genomic_e0	-0.011399	2.811141
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00311_GCF_000016525_1_ASM1652v1_genomic_e0	-4.528240	4.487522
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00035_GCF_000016525_1_ASM1652v1_genomic_e0	-20.992442	38.363925
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00971_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00084_GCF_000016525_1_ASM1652v1_genomic_e0	-5.508549	9.045401
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00013_GCF_000016525_1_ASM1652v1_genomic_e0	-24.600775	36.975436
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00063_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01012_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00058_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd10515_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00047_GCF_000016525_1_ASM1652v1_genomic_e0	-27.219536	39.257723
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00106_GCF_000016525_1_ASM1652v1_genomic_e0	-6.876623	14.007618
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00060_GCF_000016525_1_ASM1652v1_genomic_e0	-0.567953	9.119765
GCF_000016525_1_ASM1652v1_genomic_TF_cpd11574_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00075_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00065_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000931	15.765462
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00132_GCF_000016525_1_ASM1652v1_genomic_e0	-7.464984	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01015_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01107_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01741_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd03847_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd15298_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00214_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd15237_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01080_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd15269_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01113_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd03846_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00531_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00205_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00254_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00036_GCF_000016525_1_ASM1652v1_genomic_e0	-9.496594	0.000000
