reaction_id	min_flux	max_flux
Methanobrevibacter_smithii_TF_cpd00001_Methanobrevibacter_smithii_e0	-193.860714	283.962121
Methanobrevibacter_smithii_TF_cpd03247_Methanobrevibacter_smithii_e0	-1.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00033_Methanobrevibacter_smithii_e0	-11.430843	2.000000
Methanobrevibacter_smithii_TF_cpd01663_Methanobrevibacter_smithii_e0	-3.000000	1.000000
Methanobrevibacter_smithii_TF_cpd01318_Methanobrevibacter_smithii_e0	-1.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00526_Methanobrevibacter_smithii_e0	-2.000000	2.000000
Methanobrevibacter_smithii_TF_cpd00009_Methanobrevibacter_smithii_e0	-14.831402	-0.000000
Methanobrevibacter_smithii_TF_cpd00023_Methanobrevibacter_smithii_e0	-82.011538	0.000000
Methanobrevibacter_smithii_TF_cpd00027_Methanobrevibacter_smithii_e0	-2.000000	-0.000000
Methanobrevibacter_smithii_TF_cpd00028_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00030_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00034_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00039_Methanobrevibacter_smithii_e0	-0.702732	0.000000
Methanobrevibacter_smithii_TF_cpd00041_Methanobrevibacter_smithii_e0	-4.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00048_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00051_Methanobrevibacter_smithii_e0	-2.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00053_Methanobrevibacter_smithii_e0	-82.011538	0.000000
Methanobrevibacter_smithii_TF_cpd00064_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00073_Methanobrevibacter_smithii_e0	0.000000	20.050000
Methanobrevibacter_smithii_TF_cpd00098_Methanobrevibacter_smithii_e0	-0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00105_Methanobrevibacter_smithii_e0	-20.855000	0.000000
Methanobrevibacter_smithii_TF_cpd00107_Methanobrevibacter_smithii_e0	-0.754325	0.000000
Methanobrevibacter_smithii_TF_cpd00108_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00119_Methanobrevibacter_smithii_e0	-0.177907	0.000000
Methanobrevibacter_smithii_TF_cpd00129_Methanobrevibacter_smithii_e0	-46.083333	20.280000
Methanobrevibacter_smithii_TF_cpd00149_Methanobrevibacter_smithii_e0	-0.006918	-0.000000
Methanobrevibacter_smithii_TF_cpd00154_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00156_Methanobrevibacter_smithii_e0	-1.412654	0.000000
Methanobrevibacter_smithii_TF_cpd00161_Methanobrevibacter_smithii_e0	-2.000000	-0.000000
Methanobrevibacter_smithii_TF_cpd00179_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00209_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00210_Methanobrevibacter_smithii_e0	-0.030322	1.000000
Methanobrevibacter_smithii_TF_cpd00224_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00244_Methanobrevibacter_smithii_e0	-0.002944	-0.000000
Methanobrevibacter_smithii_TF_cpd00305_Methanobrevibacter_smithii_e0	0.000000	-0.000000
Methanobrevibacter_smithii_TF_cpd00322_Methanobrevibacter_smithii_e0	-0.587093	0.000000
Methanobrevibacter_smithii_TF_cpd00266_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00540_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd03424_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd08305_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd10516_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00067_Methanobrevibacter_smithii_e0	-146.662500	178.025000
Methanobrevibacter_smithii_TF_cpd00092_Methanobrevibacter_smithii_e0	-1.155368	12.544242
Methanobrevibacter_smithii_TF_cpd00367_Methanobrevibacter_smithii_e0	0.000000	0.644710
Methanobrevibacter_smithii_TF_cpd00309_Methanobrevibacter_smithii_e0	-25.815625	34.704545
Methanobrevibacter_smithii_TF_cpd00311_Methanobrevibacter_smithii_e0	-17.379167	24.245000
Methanobrevibacter_smithii_TF_cpd00035_Methanobrevibacter_smithii_e0	-137.796429	165.443333
Methanobrevibacter_smithii_TF_cpd00971_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00060_Methanobrevibacter_smithii_e0	-34.195652	33.802899
Methanobrevibacter_smithii_TF_cpd00104_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00220_Methanobrevibacter_smithii_e0	0.000000	3.733610
Methanobrevibacter_smithii_TF_cpd00084_Methanobrevibacter_smithii_e0	-42.936364	27.100000
Methanobrevibacter_smithii_TF_cpd00069_Methanobrevibacter_smithii_e0	-0.242315	7.296210
Methanobrevibacter_smithii_TF_cpd00644_Methanobrevibacter_smithii_e0	-0.100000	0.000000
Methanobrevibacter_smithii_TF_cpd00246_Methanobrevibacter_smithii_e0	-46.727826	28.118750
Methanobrevibacter_smithii_TF_cpd00182_Methanobrevibacter_smithii_e0	-28.118750	46.639130
Methanobrevibacter_smithii_TF_cpd00013_Methanobrevibacter_smithii_e0	-148.531818	130.445455
Methanobrevibacter_smithii_TF_cpd04098_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00063_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd01012_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00158_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00058_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00363_Methanobrevibacter_smithii_e0	-0.100000	77.735593
Methanobrevibacter_smithii_TF_cpd10515_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00047_Methanobrevibacter_smithii_e0	-112.023649	161.183333
Methanobrevibacter_smithii_TF_cpd00082_Methanobrevibacter_smithii_e0	-3.200000	-0.000000
Methanobrevibacter_smithii_TF_cpd00106_Methanobrevibacter_smithii_e0	0.000000	40.665385
Methanobrevibacter_smithii_TF_cpd00281_Methanobrevibacter_smithii_e0	0.000000	71.983333
Methanobrevibacter_smithii_TF_cpd00100_Methanobrevibacter_smithii_e0	0.000000	293.750000
Methanobrevibacter_smithii_TF_cpd00121_Methanobrevibacter_smithii_e0	0.000000	12.159459
Methanobrevibacter_smithii_TF_cpd00205_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00208_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd11574_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00075_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd01132_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00396_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00065_Methanobrevibacter_smithii_e0	-0.118308	5.253107
Methanobrevibacter_smithii_TF_cpd01217_Methanobrevibacter_smithii_e0	-34.704545	33.466667
Methanobrevibacter_smithii_TF_cpd00211_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00751_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00132_Methanobrevibacter_smithii_e0	-23.678947	0.000000
Methanobrevibacter_smithii_TF_cpd00099_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd01015_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00277_Methanobrevibacter_smithii_e0	-21.521053	9.323232
Methanobrevibacter_smithii_TF_cpd01107_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd01741_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd03847_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd15298_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00214_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd15237_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd01080_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd15269_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd01113_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd03846_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00531_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00254_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00036_Methanobrevibacter_smithii_e0	-100.009483	0.000000
Methanobrevibacter_smithii_TF_cpd04097_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00185_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00010_Methanobrevibacter_smithii_e0	-0.000294	0.100000
Methanobrevibacter_smithii_TF_cpd00794_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00054_Methanobrevibacter_smithii_e0	-3.000000	0.000000
Methanobrevibacter_smithii_TF_cpd11976_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00153_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00003_Methanobrevibacter_smithii_e0	-0.004121	7.415701
Methanobrevibacter_smithii_TF_cpd11451_Methanobrevibacter_smithii_e0	-135.229167	71.316667
Methanobrevibacter_smithii_TF_cpd11606_Methanobrevibacter_smithii_e0	-71.316667	135.229167
Methanobrevibacter_smithii_TF_cpd17026_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd17027_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00138_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00314_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00180_Methanobrevibacter_smithii_e0	0.000000	56.903448
Methanobrevibacter_smithii_TF_cpd00393_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd02829_Methanobrevibacter_smithii_e0	0.000000	2.000000
Methanobrevibacter_smithii_TF_cpd35610_Methanobrevibacter_smithii_e0	0.000000	3.000000
Methanobrevibacter_smithii_TF_cpd11746_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd01376_Methanobrevibacter_smithii_e0	0.000000	0.000000
