reaction_id	min_flux	max_flux
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00009_GCF_000016525_1_ASM1652v1_genomic_e0	-5.175793	-0.000551
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00023_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00028_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00030_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00034_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00039_GCF_000016525_1_ASM1652v1_genomic_e0	-6.512862	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00041_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	-0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00051_GCF_000016525_1_ASM1652v1_genomic_e0	-4.451593	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00053_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00064_GCF_000016525_1_ASM1652v1_genomic_e0	-9.560617	-0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00098_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00119_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000072	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00129_GCF_000016525_1_ASM1652v1_genomic_e0	-12.126398	9.147078
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00149_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000003	-0.000003
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00156_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000574	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00161_GCF_000016525_1_ASM1652v1_genomic_e0	-12.950521	-0.000150
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00209_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00244_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000001	-0.000001
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00305_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00266_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00540_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd08305_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd10516_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00067_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00092_GCF_000016525_1_ASM1652v1_genomic_e0	-0.814408	4.022999
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00311_GCF_000016525_1_ASM1652v1_genomic_e0	-10.657933	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00035_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00971_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00084_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	10.261405
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00013_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00063_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01012_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00058_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd10515_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00047_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00106_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00060_GCF_000016525_1_ASM1652v1_genomic_e0	-15.212198	14.979723
GCF_000016525_1_ASM1652v1_genomic_TF_cpd11574_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00075_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00065_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000048	-0.000043
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00132_GCF_000016525_1_ASM1652v1_genomic_e0	-9.494701	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01015_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01107_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01741_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd03847_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd15298_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00214_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd15237_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01080_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd15269_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01113_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd03846_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00531_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00205_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00254_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00036_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd04097_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00010_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000000	0.874696
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00033_GCF_000016525_1_ASM1652v1_genomic_e0	-14.616022	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00054_GCF_000016525_1_ASM1652v1_genomic_e0	-13.908022	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd11451_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd11606_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd17026_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd17027_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00180_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	15.789737
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00393_GCF_000016525_1_ASM1652v1_genomic_e0	-0.000000	-0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd11746_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00001_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01376_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd90021_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd90022_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	-0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00011_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00007_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01981_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00029_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00141_GCF_000016525_1_ASM1652v1_genomic_e0	-16.000000	16.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00073_GCF_000016525_1_ASM1652v1_genomic_e0	0.000019	7.764060
GCF_000016525_1_ASM1652v1_genomic_TF_cpd01861_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
GCF_000016525_1_ASM1652v1_genomic_TF_cpd00453_GCF_000016525_1_ASM1652v1_genomic_e0	0.000000	0.000000
