metabolite_id	metabolite_name	cross_feeding	produced_by	consumed_by
cpd00266_medium	Carnitine	False	[]	[]
cpd00540_medium	BET	False	[]	[]
cpd03424_medium	Vitamin B12	False	[]	[]
cpd08305_medium	crotonobetaine	False	[]	[]
cpd10516_medium	fe3	False	[]	['Prevotella_intermedia']
cpd00067_medium	H+	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00092_medium	Uracil	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00367_medium	Cytidine	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Prevotella_intermedia']
cpd00309_medium	XAN	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00311_medium	Guanosine	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00035_medium	L-Alanine	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00971_medium	Na+	False	[]	[]
cpd00060_medium	L-Methionine	False	[]	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00104_medium	BIOT	False	[]	[]
cpd00220_medium	Riboflavin	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Prevotella_intermedia']
cpd00084_medium	L-Cysteine	True	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00069_medium	L-Tyrosine	True	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00644_medium	PAN	False	[]	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00246_medium	Inosine	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00182_medium	Adenosine	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00013_medium	NH3	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd04098_medium	Arsenite	False	[]	[]
cpd00063_medium	Ca2+	False	[]	['Prevotella_intermedia']
cpd01012_medium	Cd2+	False	[]	[]
cpd00158_medium	CELB	False	[]	[]
cpd00058_medium	Cu2+	False	[]	['Prevotella_intermedia']
cpd00363_medium	Ethanol	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd10515_medium	Fe2+	False	[]	['Prevotella_intermedia']
cpd00047_medium	Formate	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00082_medium	D-Fructose	True	['Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00106_medium	Fumarate	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00281_medium	GABA	False	['Methanobrevibacter_smithii']	[]
cpd00100_medium	Glycerol	False	['Methanobrevibacter_smithii']	[]
cpd00121_medium	L-Inositol	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii']
cpd00205_medium	K+	False	[]	['Prevotella_intermedia']
cpd00208_medium	LACT	False	[]	[]
cpd11574_medium	Molybdate	False	[]	[]
cpd00075_medium	Nitrite	False	[]	[]
cpd01132_medium	Puromycin	False	[]	[]
cpd00396_medium	L-Rhamnose	False	[]	[]
cpd00065_medium	L-Tryptophan	True	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd01217_medium	Xanthosine	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00211_medium	Butyrate	False	[]	[]
cpd00751_medium	L-Fucose	False	[]	[]
cpd00132_medium	L-Asparagine	True	['Prevotella_intermedia']	['Methanobrevibacter_smithii']
cpd00099_medium	Cl-	False	[]	['Prevotella_intermedia']
cpd01015_medium	Cyanate	False	[]	[]
cpd00277_medium	Deoxyguanosine	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd01107_medium	Decanoate	False	[]	['Prevotella_intermedia']
cpd01741_medium	ddca	False	['Prevotella_intermedia']	[]
cpd03847_medium	Myristic acid	False	[]	['Prevotella_intermedia']
cpd15298_medium	tetradecenoate	False	[]	[]
cpd00214_medium	Palmitate	False	[]	[]
cpd15237_medium	hexadecenoate	False	[]	[]
cpd01080_medium	ocdca	False	[]	['Prevotella_intermedia']
cpd15269_medium	octadecenoate	False	[]	[]
cpd01113_medium	Hexanoate	False	[]	[]
cpd03846_medium	octanoate	False	[]	[]
cpd00531_medium	Hg2+	False	[]	[]
cpd00254_medium	Mg	False	[]	['Prevotella_intermedia']
cpd00036_medium	Succinate	True	['Prevotella_intermedia']	['Methanobrevibacter_smithii']
cpd04097_medium	Pb	False	[]	[]
cpd00185_medium	D-Arabinose	False	[]	[]
cpd00010_medium	CoA	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00794_medium	TRHL	False	['Prevotella_intermedia']	[]
cpd00054_medium	L-Serine	True	['Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd11976_medium	Maltodextrin	False	[]	[]
cpd00153_medium	Benzoate	False	[]	[]
cpd00003_medium	NAD	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd11451_medium	mql7	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd11606_medium	Menaquinone 7	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd17026_medium	methymenaquinol 7	False	[]	[]
cpd17027_medium	methylmenaquinone 7	False	[]	[]
cpd00138_medium	D-Mannose	False	[]	[]
cpd00314_medium	D-Mannitol	False	[]	[]
cpd00180_medium	Oxalate	False	['Methanobrevibacter_smithii']	[]
cpd00393_medium	Folate	False	[]	[]
cpd02829_medium	3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate	False	['Methanobrevibacter_smithii']	[]
cpd35610_medium	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate	False	['Methanobrevibacter_smithii']	[]
cpd11746_medium	Cellulose	False	[]	[]
cpd01376_medium	Cellotetraose	False	[]	[]
cpd90021_medium	Xylan-b-1-4	False	[]	[]
cpd90022_medium	Xylooligo-b-1-4	False	[]	[]
cpd00011_medium	CO2	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00007_medium	O2	False	[]	[]
cpd01981_medium	5-Methylthio-D-ribose	False	['Prevotella_intermedia']	[]
cpd00029_medium	Acetate	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00141_medium	Propionate	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd01861_medium	(R)-1,2-Propanediol	False	[]	[]
cpd00453_medium	1,2-Propanediol	False	[]	[]
cpd00071_medium	Acetaldehyde	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00150_medium	HCN	False	[]	[]
cpd08021_medium	DMSO	False	[]	[]
cpd00450_medium	Methyl sulfide	False	[]	[]
cpd00055_medium	Formaldehyde	True	['Methanobrevibacter_smithii']	['Prevotella_intermedia']
cpd00448_medium	D-Glyceraldehyde	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd00025_medium	H2O2	False	[]	[]
cpd00239_medium	H2S	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii']
cpd11640_medium	H2	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd00359_medium	indol	True	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	['Methanobrevibacter_smithii']
cpd00659_medium	Nitrous oxide	False	[]	[]
cpd00418_medium	NO	False	[]	[]
cpd00371_medium	Propanal	False	[]	[]
cpd00811_medium	(CH3)3NO	False	[]	[]
cpd00324_medium	MTTL	False	['Methanobrevibacter_smithii']	[]
cpd01024_medium	Methane	False	['Methanobrevibacter_smithii']	[]
cpd00204_medium	CO	False	[]	[]
cpd00116_medium	Methanol	False	[]	[]
cpd00528_medium	N2	False	[]	[]
cpd11632_medium	hn	False	[]	[]
cpd03662_medium	n-Butanol	False	[]	[]
cpd00178_medium	Acetone	False	[]	[]
cpd01618_medium	1,3-Propanediol	False	[]	[]
cpd00087_medium	Tetrahydrofolate	False	[]	['Methanobrevibacter_smithii', 'Prevotella_intermedia']
cpd03047_medium	Taurocholate	False	[]	['Methanobrevibacter_smithii']
cpd00184_medium	Thymidine	False	['Prevotella_intermedia']	[]
cpd00130_medium	L-Malate	False	['Prevotella_intermedia']	[]
cpd00137_medium	Citrate	False	[]	[]
cpd00139_medium	Glycolate	False	['Prevotella_intermedia']	[]
cpd00159_medium	L-Lactate	False	['Prevotella_intermedia']	[]
cpd00221_medium	D-Lactate	False	['Prevotella_intermedia']	[]
cpd00276_medium	GLUM	False	[]	[]
cpd28763_medium	Inulin	False	[]	[]
cpd02733_medium	Deoxycholate	False	[]	[]
cpd90003_medium	starch (n=27, 3xalpha1-6, 23xalpha1-4)	False	[]	[]
cpd90008_medium	Maltotridecaose	False	[]	[]
cpd90006_medium	Maltoundecaose	False	[]	[]
cpd90005_medium	Maltooctaose	False	[]	[]
cpd90007_medium	Maltohexaose	False	[]	[]
cpd01262_medium	Amylotriose	False	[]	[]
cpd90004_medium	starch (n=19, 3xalpha1-6, 15xalpha1-4)	False	[]	[]
cpd00076_medium	Sucrose	False	[]	['Prevotella_intermedia']
cpd00300_medium	Urate	False	['Prevotella_intermedia']	['Prevotella_intermedia']
cpd00066_medium	L-Phenylalanine	False	[]	['Prevotella_intermedia']
cpd00020_medium	Pyruvate	False	['Prevotella_intermedia']	[]
cpd00024_medium	2-Oxoglutarate	False	['Prevotella_intermedia']	[]
cpd00832_medium	N-Acetyl-D-chondrosamine	False	[]	[]
cpd00038_medium	GTP	False	['Prevotella_intermedia']	[]
cpd11416_medium	Community Biomass	False	['Methanobrevibacter_smithii', 'Prevotella_intermedia']	[]
