metabolite_id	metabolite_name	cross_feeding	produced_by	consumed_by
cpd00205_medium	K+	False	[]	['Bacteroides_fragilis']
cpd00208_medium	LACT	False	[]	['Bacteroides_fragilis']
cpd11574_medium	Molybdate	False	[]	[]
cpd00075_medium	Nitrite	False	[]	[]
cpd01132_medium	Puromycin	False	[]	[]
cpd00396_medium	L-Rhamnose	False	[]	[]
cpd00065_medium	L-Tryptophan	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd01217_medium	Xanthosine	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd00211_medium	Butyrate	False	['Bacteroides_fragilis']	[]
cpd00751_medium	L-Fucose	False	[]	[]
cpd00132_medium	L-Asparagine	True	['Bacteroides_fragilis']	['Methanobrevibacter_smithii']
cpd00099_medium	Cl-	False	[]	['Bacteroides_fragilis']
cpd01015_medium	Cyanate	False	[]	[]
cpd00277_medium	Deoxyguanosine	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd01107_medium	Decanoate	False	[]	[]
cpd01741_medium	ddca	False	['Bacteroides_fragilis']	[]
cpd03847_medium	Myristic acid	False	[]	['Bacteroides_fragilis']
cpd15298_medium	tetradecenoate	False	[]	[]
cpd00214_medium	Palmitate	False	[]	[]
cpd15237_medium	hexadecenoate	False	[]	[]
cpd01080_medium	ocdca	False	[]	['Bacteroides_fragilis']
cpd15269_medium	octadecenoate	False	[]	[]
cpd01113_medium	Hexanoate	False	[]	[]
cpd03846_medium	octanoate	False	[]	[]
cpd00531_medium	Hg2+	False	[]	[]
cpd00254_medium	Mg	False	[]	['Bacteroides_fragilis']
cpd00036_medium	Succinate	True	['Bacteroides_fragilis']	['Methanobrevibacter_smithii']
cpd04097_medium	Pb	False	[]	[]
cpd00185_medium	D-Arabinose	False	[]	[]
cpd00010_medium	CoA	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd00794_medium	TRHL	False	['Bacteroides_fragilis']	[]
cpd00054_medium	L-Serine	True	['Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd11976_medium	Maltodextrin	False	[]	[]
cpd00153_medium	Benzoate	False	[]	[]
cpd00003_medium	NAD	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd11451_medium	mql7	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd11606_medium	Menaquinone 7	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd17026_medium	methymenaquinol 7	False	[]	[]
cpd17027_medium	methylmenaquinone 7	False	[]	[]
cpd00138_medium	D-Mannose	False	[]	[]
cpd00314_medium	D-Mannitol	False	['Bacteroides_fragilis']	[]
cpd00180_medium	Oxalate	False	['Methanobrevibacter_smithii']	[]
cpd00393_medium	Folate	False	['Bacteroides_fragilis']	[]
cpd02829_medium	3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate	False	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	[]
cpd35610_medium	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate	False	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	[]
cpd11746_medium	Cellulose	False	[]	[]
cpd01376_medium	Cellotetraose	False	[]	[]
cpd90021_medium	Xylan-b-1-4	False	[]	[]
cpd90022_medium	Xylooligo-b-1-4	False	[]	[]
cpd00011_medium	CO2	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd00007_medium	O2	False	[]	[]
cpd01981_medium	5-Methylthio-D-ribose	False	['Bacteroides_fragilis']	[]
cpd00029_medium	Acetate	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd00141_medium	Propionate	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd01861_medium	(R)-1,2-Propanediol	False	[]	[]
cpd00453_medium	1,2-Propanediol	False	[]	[]
cpd00071_medium	Acetaldehyde	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd00150_medium	HCN	False	[]	[]
cpd08021_medium	DMSO	False	[]	[]
cpd00450_medium	Methyl sulfide	False	[]	[]
cpd00055_medium	Formaldehyde	True	['Methanobrevibacter_smithii']	['Bacteroides_fragilis']
cpd00448_medium	D-Glyceraldehyde	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd00025_medium	H2O2	False	[]	[]
cpd00239_medium	H2S	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd11640_medium	H2	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd00359_medium	indol	True	['Methanobrevibacter_smithii']	['Bacteroides_fragilis']
cpd00659_medium	Nitrous oxide	False	[]	[]
cpd00418_medium	NO	False	[]	[]
cpd00371_medium	Propanal	False	[]	[]
cpd00811_medium	(CH3)3NO	False	[]	[]
cpd00324_medium	MTTL	True	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd01024_medium	Methane	False	['Methanobrevibacter_smithii']	[]
cpd00204_medium	CO	False	['Bacteroides_fragilis']	[]
cpd00116_medium	Methanol	False	[]	[]
cpd00528_medium	N2	False	[]	[]
cpd11632_medium	hn	False	[]	[]
cpd03662_medium	n-Butanol	False	[]	[]
cpd00178_medium	Acetone	False	[]	[]
cpd01618_medium	1,3-Propanediol	False	[]	[]
cpd00087_medium	Tetrahydrofolate	False	[]	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd03047_medium	Taurocholate	False	[]	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']
cpd00118_medium	Putrescine	False	['Bacteroides_fragilis']	[]
cpd00264_medium	Spermidine	False	['Bacteroides_fragilis']	[]
cpd00268_medium	H2S2O3	False	[]	[]
cpd00184_medium	Thymidine	False	['Bacteroides_fragilis']	[]
cpd00130_medium	L-Malate	False	['Bacteroides_fragilis']	[]
cpd00137_medium	Citrate	False	['Bacteroides_fragilis']	[]
cpd00139_medium	Glycolate	False	['Bacteroides_fragilis']	[]
cpd00232_medium	Neu5Ac	False	['Bacteroides_fragilis']	[]
cpd00276_medium	GLUM	False	[]	[]
cpd00222_medium	GLCN	False	[]	[]
cpd00159_medium	L-Lactate	False	['Bacteroides_fragilis']	[]
cpd01262_medium	Amylotriose	False	[]	[]
cpd00012_medium	PPi	False	['Bacteroides_fragilis']	[]
cpd00588_medium	Sorbitol	False	['Bacteroides_fragilis']	['Bacteroides_fragilis']
cpd00280_medium	D-Galacturonate	False	[]	[]
cpd00221_medium	D-Lactate	False	['Bacteroides_fragilis']	[]
cpd01399_medium	Maltotetraose	False	[]	[]
cpd00076_medium	Sucrose	False	[]	['Bacteroides_fragilis']
cpd00306_medium	Xylitol	False	[]	['Bacteroides_fragilis']
cpd28763_medium	Inulin	False	[]	[]
cpd02733_medium	Deoxycholate	False	[]	[]
cpd11842_medium	core3	False	[]	[]
cpd00122_medium	acgam	False	['Bacteroides_fragilis']	[]
cpd21520_medium	Tn_antigen	False	[]	[]
cpd02992_medium	core4	False	[]	[]
cpd00832_medium	acgal	False	[]	[]
cpd90017_medium	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)	False	[]	[]
cpd90003_medium	starch (n=27, 3xalpha1-6, 23xalpha1-4)	False	[]	[]
cpd90004_medium	starch (n=19, 3xalpha1-6, 15xalpha1-4)	False	[]	[]
cpd90008_medium	Maltotridecaose	False	[]	[]
cpd90005_medium	Maltooctaose	False	[]	[]
cpd90007_medium	Maltohexaose	False	[]	[]
cpd90006_medium	Maltoundecaose	False	[]	[]
cpd23431_medium	3-dehydrocholate	False	['Bacteroides_fragilis']	[]
cpd23430_medium	isocholate	False	['Bacteroides_fragilis']	[]
cpd90020_medium	Cellulose	False	[]	[]
cpd00133_medium	Nicotinamide	False	['Bacteroides_fragilis']	['Bacteroides_fragilis']
cpd00300_medium	Urate	False	['Bacteroides_fragilis']	['Bacteroides_fragilis']
cpd00066_medium	L-Phenylalanine	False	[]	['Bacteroides_fragilis']
cpd03246_medium	Taurochenodeoxycholate	False	[]	['Bacteroides_fragilis']
cpd03198_medium	Melibiose	False	[]	[]
cpd00249_medium	Uridine	False	['Bacteroides_fragilis']	[]
cpd00038_medium	GTP	False	['Bacteroides_fragilis']	[]
cpd00412_medium	Deoxyuridine	False	['Bacteroides_fragilis']	[]
cpd01133_medium	Stachyose	False	[]	[]
cpd00006_medium	NADP	False	['Bacteroides_fragilis']	[]
cpd11416_medium	Community Biomass	False	['Methanobrevibacter_smithii', 'Bacteroides_fragilis']	[]
